Entity ID,Entity_Name,Plant ID,Plant Name,Sector,Plant State,Generator ID,Unit Code,Nameplate_Capacity,Net Summer Capacity (MW),Net Winter Capacity (MW),Technology,Energy Source Code,Prime Mover Code,Operating Month,Operating_Year,Retirement Month,County,Retirement_Year,Latitude,Longitude,Balancing Authority Code
14354,PacifiCorp,6101,Wyodak,Electric Utility,WY,1,,402.3,332,340,Conventional Steam Coal,SUB,ST,9,1978, ,Campbell,2050,44.290128,-105.3815,PACE
19545,"Black Hills Power, Inc. d/b/a",4150,Neil Simpson,Electric Utility,WY,5,,21.7,14.6,18.6,Conventional Steam Coal,SUB,ST,5,1959,3,Campbell,2014,44.2872,-105.3878,WACM
1652,Black Hills Ontario LLC,55479,Wygen 1,IPP Non-CHP,WY,1,,90,85,86,Conventional Steam Coal,SUB,ST,1,2003, ,Campbell,2050,44.2858,-105.3833,WACM
19545,"Black Hills Power, Inc. d/b/a",7504,Neil Simpson II,Electric Utility,WY,2,,90,80,80,Conventional Steam Coal,SUB,ST,9,1995, ,Campbell,2050,44.2856,-105.3833,WACM
54738,Thilmany LLC,54098,Kaukauna Paper Mill,Industrial CHP,WI,GEN4,,12,12,12,Conventional Steam Coal,BIT,ST,1,1967, ,Outagamie,2050,44.2826,-88.2534,MISO
18414,TES Filer City Station LP,50835,TES Filer City Station,IPP CHP,MI,GEN1,,70,60,60,Conventional Steam Coal,BIT,ST,5,1990, ,Manistee,2050,44.217299,-86.28905,MISO
12298,City of Menasha - (WI),4127,Menasha,IPP CHP,WI,3,,7.5,7.5,7.5,Conventional Steam Coal,SUB,ST,12,1954,6,WINNEBAGO,2014,44.20002,-88.45817,MISO
12298,City of Menasha - (WI),4127,Menasha,IPP CHP,WI,4,,13.6,12.5,12.5,Conventional Steam Coal,SUB,ST,12,1964,6,WINNEBAGO,2014,44.20002,-88.45817,MISO
12298,City of Menasha - (WI),4127,Menasha,IPP CHP,WI,5,,6.9,6.9,6.9,Conventional Steam Coal,SUB,ST,10,2006,6,WINNEBAGO,2014,44.20002,-88.45817,MISO
772,Archer Daniels Midland Co,10863,Archer Daniels Midland Mankato,Industrial CHP,MN,GEN1,,6.1,6.2,6.2,Conventional Steam Coal,SUB,ST,10,1987, ,Blue Earth,2050,44.187066,-93.99242,MISO
19545,"Black Hills Power, Inc. d/b/a",3325,Ben French,Electric Utility,SD,ST1,,25,21.6,21.6,Conventional Steam Coal,SUB,ST,4,1960,3,Pennington,2014,44.087235,-103.261,WACM
11571,Manitowoc Public Utilities,4125,Manitowoc,Electric Utility,WI,2,,5,5,5,Conventional Steam Coal,BIT,ST,0,1935,12,Manitowoc,2003,44.082,-87.6558,MISO
11571,Manitowoc Public Utilities,4125,Manitowoc,Electric Utility,WI,3,,10,10,10,Conventional Steam Coal,BIT,ST,0,1941,12,Manitowoc,2003,44.082,-87.6558,MISO
13458,NewsTech New York Inc,50246,Deferiet New York,Industrial CHP,NY,WEST,,8.1,7.6,7.6,Conventional Steam Coal,BIT,ST,2,1946,2,Jefferson,2007,44.038333,-75.68111,
16181,Rochester Public Utilities,2008,Silver Lake,Electric Utility,MN,1,,8,6.6,6.6,Conventional Steam Coal,BIT,ST,8,1948,12,Olmsted,2015,44.02818,-92.46038,MISO
16181,Rochester Public Utilities,2008,Silver Lake,Electric Utility,MN,2,,12,7,7,Conventional Steam Coal,BIT,ST,12,1953,12,Olmsted,2015,44.02818,-92.46038,MISO
16181,Rochester Public Utilities,2008,Silver Lake,Electric Utility,MN,3,,25,20,20,Conventional Steam Coal,BIT,ST,11,1962,12,Olmsted,2015,44.02818,-92.46038,MISO
16181,Rochester Public Utilities,2008,Silver Lake,Electric Utility,MN,4,,54,46.4,46.4,Conventional Steam Coal,BIT,ST,12,1969,12,Olmsted,2015,44.02818,-92.46038,MISO
19545,"Black Hills Power, Inc. d/b/a",4151,Osage (WY),Electric Utility,WY,1,,11.5,10.1,10.1,Conventional Steam Coal,SUB,ST,1,1948,3,Weston,2014,43.9703,-104.4106,WACM
19545,"Black Hills Power, Inc. d/b/a",4151,Osage (WY),Electric Utility,WY,2,,11.5,10.1,10.1,Conventional Steam Coal,SUB,ST,1,1950,3,Weston,2014,43.9703,-104.4106,WACM
19545,"Black Hills Power, Inc. d/b/a",4151,Osage (WY),Electric Utility,WY,3,,11.5,10.1,10.1,Conventional Steam Coal,SUB,ST,1,1952,3,Weston,2014,43.9703,-104.4106,WACM
358,Amalgamated Sugar Co LLC,54612,Amalgamated Sugar LLC Nyssa,Industrial CHP,OR,2,,1.5,1.4,1.4,Conventional Steam Coal,SUB,ST,9,1942,1,Malheur,2005,43.876944,-116.9894,
358,Amalgamated Sugar Co LLC,54612,Amalgamated Sugar LLC Nyssa,Industrial CHP,OR,3,,0.5,0.4,0.4,Conventional Steam Coal,SUB,ST,9,1942,1,Malheur,2005,43.876944,-116.9894,
358,Amalgamated Sugar Co LLC,54612,Amalgamated Sugar LLC Nyssa,Industrial CHP,OR,1,,12,8,8,Conventional Steam Coal,SUB,ST,9,1987,1,Malheur,2005,43.876944,-116.9894,
5109,DTE Electric Company,1731,Harbor Beach,Electric Utility,MI,1,,121,95,103,Conventional Steam Coal,BIT,ST,4,1968,11,Huron,2013,43.8519,-82.6436,MISO
57324,Michigan Sugar Company,57949,MSC Sebewaing,Industrial CHP,MI,2,,1,0,0.9,Conventional Steam Coal,BIT,ST,10,1979, ,Huron,2050,43.741111,-83.44722,MISO
57324,Michigan Sugar Company,57949,MSC Sebewaing,Industrial CHP,MI,1,,1.5,0,1.4,Conventional Steam Coal,BIT,ST,10,1990, ,Huron,2050,43.741111,-83.44722,MISO
20856,Wisconsin Power & Light Co,4050,Edgewater,Electric Utility,WI,3,,69,47.2,48.7,Conventional Steam Coal,SUB,ST,7,1951,12,Sheboygan,2015,43.715142,-87.70586,MISO
20856,Wisconsin Power & Light Co,4050,Edgewater,Electric Utility,WI,4,,351,294.4,295.6,Conventional Steam Coal,SUB,ST,12,1969,9,Sheboygan,2018,43.715142,-87.70586,MISO
4254,Consumers Energy Co,1702,Dan E Karn,Electric Utility,MI,1A,G381,136,127.5,127.5,Conventional Steam Coal,SUB,ST,11,1959, ,Bay,2050,43.644996,-83.84007,MISO
4254,Consumers Energy Co,1702,Dan E Karn,Electric Utility,MI,1B,G381,136,127.5,127.5,Conventional Steam Coal,SUB,ST,11,1959, ,Bay,2050,43.644996,-83.84007,MISO
4254,Consumers Energy Co,1702,Dan E Karn,Electric Utility,MI,2A,G382,136,130,130,Conventional Steam Coal,SUB,ST,3,1961, ,Bay,2050,43.644996,-83.84007,MISO
4254,Consumers Energy Co,1702,Dan E Karn,Electric Utility,MI,2B,G382,136,130,130,Conventional Steam Coal,SUB,ST,3,1961, ,Bay,2050,43.644996,-83.84007,MISO
4254,Consumers Energy Co,1720,J C Weadock,Electric Utility,MI,7,,156.3,152,155,Conventional Steam Coal,SUB,ST,5,1955,4,Bay,2016,43.639927,-83.84471,MISO
4254,Consumers Energy Co,1720,J C Weadock,Electric Utility,MI,8,,156.3,151,155,Conventional Steam Coal,SUB,ST,1,1958,4,Bay,2016,43.639927,-83.84471,MISO
4716,Dairyland Power Coop,4143,Genoa,Electric Utility,WI,ST3,,345.6,305.6,316.2,Conventional Steam Coal,SUB,ST,6,1969, ,Vernon,2050,43.5589,-91.2325,MISO
20856,Wisconsin Power & Light Co,8023,Columbia (WI),Electric Utility,WI,1,,556,571.1,583.2,Conventional Steam Coal,RC,ST,5,1975, ,Columbia,2050,43.4864,-89.4203,MISO
20856,Wisconsin Power & Light Co,8023,Columbia (WI),Electric Utility,WI,2,,556,574,580.9,Conventional Steam Coal,RC,ST,5,1978, ,Columbia,2050,43.4864,-89.4203,MISO
20847,Wisconsin Electric Power Co,4040,Port Washington Generating Station,Electric Utility,WI,4,,80,80,80,Conventional Steam Coal,BIT,ST,8,1949,1,Ozaukee,2003,43.3842,-87.8689,MISO
20847,Wisconsin Electric Power Co,4040,Port Washington Generating Station,Electric Utility,WI,1,,80,65,65,Conventional Steam Coal,BIT,ST,10,1935,9,Ozaukee,2004,43.3842,-87.8689,MISO
20847,Wisconsin Electric Power Co,4040,Port Washington Generating Station,Electric Utility,WI,2,,80,80,80,Conventional Steam Coal,BIT,ST,10,1943,9,Ozaukee,2004,43.3842,-87.8689,MISO
20847,Wisconsin Electric Power Co,4040,Port Washington Generating Station,Electric Utility,WI,3,,80,80,80,Conventional Steam Coal,BIT,ST,10,1948,9,Ozaukee,2004,43.3842,-87.8689,MISO
22129,Somerset Operating Co LLC,6082,Somerset Operating Co LLC,IPP Non-CHP,NY,1,,655.1,685.9,691.5,Conventional Steam Coal,BIT,ST,8,1984, ,Niagara,2050,43.358889,-78.60472,NYIS
9417,Interstate Power and Light Co,1047,Lansing,Electric Utility,IA,4,,274.5,248.3,248.9,Conventional Steam Coal,SUB,ST,5,1977, ,Allamakee,2050,43.3359,-91.1675,MISO
9417,Interstate Power and Light Co,1047,Lansing,Electric Utility,IA,1,,15,14.1,14.1,Conventional Steam Coal,SUB,ST,1,1948,2,Allamakee,2006,43.3359,-91.1675,MISO
9417,Interstate Power and Light Co,1047,Lansing,Electric Utility,IA,2,,11.5,11,11.2,Conventional Steam Coal,SUB,ST,1,1949,11,Allamakee,2010,43.3359,-91.1675,MISO
9417,Interstate Power and Light Co,1047,Lansing,Electric Utility,IA,3,,37.5,29.4,29.5,Conventional Steam Coal,SUB,ST,1,1957,6,Allamakee,2013,43.3359,-91.1675,MISO
16183,Rochester Gas & Electric Corp,2642,Rochester 7,Electric Utility,NY,1,,46,46,47,Conventional Steam Coal,BIT,ST,11,1948,2,Monroe,2008,43.268889,-77.62944,NYIS
16183,Rochester Gas & Electric Corp,2642,Rochester 7,Electric Utility,NY,2,,62.5,64,65,Conventional Steam Coal,BIT,ST,11,1950,3,Monroe,2008,43.268889,-77.62944,NYIS
16183,Rochester Gas & Electric Corp,2642,Rochester 7,Electric Utility,NY,3,,62.5,64,65,Conventional Steam Coal,BIT,ST,9,1953,4,Monroe,2008,43.268889,-77.62944,NYIS
16183,Rochester Gas & Electric Corp,2642,Rochester 7,Electric Utility,NY,4,,81.6,78,80,Conventional Steam Coal,BIT,ST,2,1957,3,Monroe,2008,43.268889,-77.62944,NYIS
4254,Consumers Energy Co,1695,B C Cobb,Electric Utility,MI,4,,156.3,156,160,Conventional Steam Coal,SUB,ST,9,1956,4,Muskegon,2016,43.258768,-86.24227,MISO
4254,Consumers Energy Co,1695,B C Cobb,Electric Utility,MI,5,,156.3,156,160,Conventional Steam Coal,SUB,ST,3,1957,4,Muskegon,2016,43.258768,-86.24227,MISO
16719,S D Warren Co,50438,S D Warren Muskegon,Industrial CHP,MI,GEN2,,3.5,3.5,3.5,Conventional Steam Coal,BIT,ST,1,1938,3,MUSKEGON,2010,43.213889,-85.70028,
16719,S D Warren Co,50438,S D Warren Muskegon,Industrial CHP,MI,GEN4,,19.1,16.5,16.5,Conventional Steam Coal,BIT,ST,1,1968,3,MUSKEGON,2010,43.213889,-85.70028,
16719,S D Warren Co,50438,S D Warren Muskegon,Industrial CHP,MI,GEN5,,28.3,17.3,17.3,Conventional Steam Coal,BIT,ST,4,1989,3,MUSKEGON,2010,43.213889,-85.70028,
5624,"RED-Rochester, LLC",10025,"RED-Rochester, LLC",Industrial CHP,NY,22TG,,12.5,12.5,12.5,Conventional Steam Coal,BIT,ST,8,1954, ,Monroe,2050,43.1989,-77.6319,NYIS
5624,"RED-Rochester, LLC",10025,"RED-Rochester, LLC",Industrial CHP,NY,41TG,,25.6,25.6,25.6,Conventional Steam Coal,BIT,ST,5,1964, ,Monroe,2050,43.1989,-77.6319,NYIS
5624,"RED-Rochester, LLC",10025,"RED-Rochester, LLC",Industrial CHP,NY,42TG,,25.6,25.6,25.6,Conventional Steam Coal,BIT,ST,8,1967, ,Monroe,2050,43.1989,-77.6319,NYIS
5624,"RED-Rochester, LLC",10025,"RED-Rochester, LLC",Industrial CHP,NY,17TG,,15,15,15,Conventional Steam Coal,BIT,ST,12,1968, ,Monroe,2050,43.1989,-77.6319,NYIS
5624,"RED-Rochester, LLC",10025,"RED-Rochester, LLC",Industrial CHP,NY,43TG,,25.6,25.6,25.6,Conventional Steam Coal,BIT,ST,4,1969, ,Monroe,2050,43.1989,-77.6319,NYIS
5624,"RED-Rochester, LLC",10025,"RED-Rochester, LLC",Industrial CHP,NY,44TG,,25.6,25.6,25.6,Conventional Steam Coal,BIT,ST,8,1987, ,Monroe,2050,43.1989,-77.6319,NYIS
5624,"RED-Rochester, LLC",10025,"RED-Rochester, LLC",Industrial CHP,NY,75TG,,3,2.2,2.2,Conventional Steam Coal,BIT,ST,4,2015, ,Monroe,2050,43.1989,-77.6319,NYIS
5624,"RED-Rochester, LLC",10025,"RED-Rochester, LLC",Industrial CHP,NY,11TG,,6.3,6.3,6.3,Conventional Steam Coal,BIT,ST,11,1937,3,Monroe,2007,43.1989,-77.6319,NYIS
5624,"RED-Rochester, LLC",10025,"RED-Rochester, LLC",Industrial CHP,NY,13TG,,10.4,10.4,10.4,Conventional Steam Coal,BIT,ST,5,1948,3,Monroe,2007,43.1989,-77.6319,NYIS
5624,"RED-Rochester, LLC",10025,"RED-Rochester, LLC",Industrial CHP,NY,14TG,,10.4,10.4,10.4,Conventional Steam Coal,BIT,ST,7,1948,3,Monroe,2007,43.1989,-77.6319,NYIS
5624,"RED-Rochester, LLC",10025,"RED-Rochester, LLC",Industrial CHP,NY,15TG,,17.5,17.5,17.5,Conventional Steam Coal,BIT,ST,10,1956,3,Monroe,2007,43.1989,-77.6319,NYIS
15472,Public Service Co of NH,2364,Merrimack,Electric Utility,NH,1,,113.6,108,108,Conventional Steam Coal,BIT,ST,12,1960, ,Merrimack,2050,43.1411,-71.4692,ISNE
15472,Public Service Co of NH,2364,Merrimack,Electric Utility,NH,2,,345.6,330.5,330,Conventional Steam Coal,BIT,ST,5,1968, ,Merrimack,2050,43.1411,-71.4692,ISNE
15472,Public Service Co of NH,2367,Schiller,Electric Utility,NH,4,,50,47.5,48,Conventional Steam Coal,BIT,ST,10,1952, ,Rockingham,2050,43.0978,-70.7842,ISNE
15472,Public Service Co of NH,2367,Schiller,Electric Utility,NH,6,,50,47.9,48.6,Conventional Steam Coal,BIT,ST,7,1957, ,Rockingham,2050,43.0978,-70.7842,ISNE
11479,Madison Gas & Electric Co,3992,Blount Street,Electric Utility,WI,1,,10,6.8,7.2,Conventional Steam Coal,BIT,ST,0,1925,1,Dane,2006,43.0789,-89.3744,MISO
11479,Madison Gas & Electric Co,3992,Blount Street,Electric Utility,WI,4,,20,12,12,Conventional Steam Coal,BIT,ST,10,1938,12,Dane,2011,43.0789,-89.3744,MISO
11479,Madison Gas & Electric Co,3992,Blount Street,Electric Utility,WI,5,,23,22.9,22.9,Conventional Steam Coal,BIT,ST,11,1948,12,Dane,2011,43.0789,-89.3744,MISO
11479,Madison Gas & Electric Co,3992,Blount Street,Electric Utility,WI,3,,34.5,30.1,30.1,Conventional Steam Coal,BIT,ST,9,1953,12,Dane,2011,43.0789,-89.3744,MISO
7483,City of Grand Haven - (MI),1825,J B Sims,Electric Utility,MI,3,,80,70.4,70.4,Conventional Steam Coal,BIT,ST,8,1983, ,Ottawa,2050,43.0706,-86.235,MISO
19194,Syracuse Energy Corp,50651,Syracuse Energy,IPP CHP,NY,GEN1,,90.6,62.8,61.9,Conventional Steam Coal,BIT,ST,8,1991,9,Onondaga,2013,43.0653,-76.2086,NYIS
19194,Syracuse Energy Corp,50651,Syracuse Energy,IPP CHP,NY,GEN2,,10.5,11,11,Conventional Steam Coal,BIT,ST,7,2002,9,Onondaga,2013,43.0653,-76.2086,NYIS
20847,Wisconsin Electric Power Co,7549,Milwaukee County,Electric Utility,WI,1,,11,7,7,Conventional Steam Coal,SUB,ST,3,1996,4,Milwaukee,2016,43.046,-88.0281,MISO
13168,NRG Huntley Operations Inc,2549,C R Huntley Generating Station,IPP Non-CHP,NY,63,,80,80,80,Conventional Steam Coal,BIT,ST,8,1942,4,Erie,2006,42.97,-78.93,NYIS
13168,NRG Huntley Operations Inc,2549,C R Huntley Generating Station,IPP Non-CHP,NY,64,,100,100,100,Conventional Steam Coal,BIT,ST,10,1948,4,Erie,2006,42.97,-78.93,NYIS
13168,NRG Huntley Operations Inc,2549,C R Huntley Generating Station,IPP Non-CHP,NY,65,,100,100,100,Conventional Steam Coal,BIT,ST,11,1953,6,Erie,2007,42.97,-78.93,NYIS
13168,NRG Huntley Operations Inc,2549,C R Huntley Generating Station,IPP Non-CHP,NY,66,,100,100,100,Conventional Steam Coal,BIT,ST,1,1954,6,Erie,2007,42.97,-78.93,NYIS
13168,NRG Huntley Operations Inc,2549,C R Huntley Generating Station,IPP Non-CHP,NY,67,,200,190,190,Conventional Steam Coal,SUB,ST,10,1957,3,Erie,2016,42.97,-78.93,NYIS
13168,NRG Huntley Operations Inc,2549,C R Huntley Generating Station,IPP Non-CHP,NY,S68,,200,190,190,Conventional Steam Coal,SUB,ST,11,1958,3,Erie,2016,42.97,-78.93,NYIS
5109,DTE Electric Company,1732,Marysville,Electric Utility,MI,7,,75,83,83,Conventional Steam Coal,BIT,ST,4,1943,12,St Clair,2011,42.9256,-82.4606,MISO
5109,DTE Electric Company,1732,Marysville,Electric Utility,MI,8,,75,83,83,Conventional Steam Coal,BIT,ST,2,1947,12,St Clair,2011,42.9256,-82.4606,MISO
4254,Consumers Energy Co,1710,J H Campbell,Electric Utility,MI,1,,265.2,260,260,Conventional Steam Coal,SUB,ST,10,1962, ,Ottawa,2050,42.910296,-86.20074,MISO
4254,Consumers Energy Co,1710,J H Campbell,Electric Utility,MI,2,,378.8,348,360,Conventional Steam Coal,SUB,ST,7,1967, ,Ottawa,2050,42.910296,-86.20074,MISO
4254,Consumers Energy Co,1710,J H Campbell,Electric Utility,MI,3,,916.8,838,843,Conventional Steam Coal,SUB,ST,9,1980, ,Ottawa,2050,42.910296,-86.20074,MISO
20847,Wisconsin Electric Power Co,56068,Elm Road Generating Station,Electric Utility,WI,1,,701.3,634,634,Conventional Steam Coal,RC,ST,2,2010, ,Milwaukee,2050,42.8492,-87.8336,MISO
20847,Wisconsin Electric Power Co,56068,Elm Road Generating Station,Electric Utility,WI,2,,701.3,634,634,Conventional Steam Coal,RC,ST,1,2011, ,Milwaukee,2050,42.8492,-87.8336,MISO
20847,Wisconsin Electric Power Co,4041,South Oak Creek,Electric Utility,WI,5,,299.2,220,220,Conventional Steam Coal,RC,ST,12,1959, ,Milwaukee,2050,42.8457,-87.8294,MISO
20847,Wisconsin Electric Power Co,4041,South Oak Creek,Electric Utility,WI,6,,299.2,225,225,Conventional Steam Coal,RC,ST,12,1961, ,Milwaukee,2050,42.8457,-87.8294,MISO
20847,Wisconsin Electric Power Co,4041,South Oak Creek,Electric Utility,WI,7,,317.6,275,275,Conventional Steam Coal,RC,ST,3,1965, ,Milwaukee,2050,42.8457,-87.8294,MISO
20847,Wisconsin Electric Power Co,4041,South Oak Creek,Electric Utility,WI,8,,324,275,275,Conventional Steam Coal,RC,ST,10,1967, ,Milwaukee,2050,42.8457,-87.8294,MISO
14354,PacifiCorp,4158,Dave Johnston,Electric Utility,WY,1,,133.6,105,106,Conventional Steam Coal,SUB,ST,2,1959, ,Converse,2050,42.8378,-105.7769,PACE
14354,PacifiCorp,4158,Dave Johnston,Electric Utility,WY,2,,133.6,105,106,Conventional Steam Coal,SUB,ST,1,1961, ,Converse,2050,42.8378,-105.7769,PACE
14354,PacifiCorp,4158,Dave Johnston,Electric Utility,WY,3,,255,220,220,Conventional Steam Coal,SUB,ST,12,1964, ,Converse,2050,42.8378,-105.7769,PACE
14354,PacifiCorp,4158,Dave Johnston,Electric Utility,WY,4,,400,330,330,Conventional Steam Coal,SUB,ST,7,1972, ,Converse,2050,42.8378,-105.7769,PACE
2769,Cargill Inc,54965,Cargill Salt,Industrial CHP,MI,DCT,,1.2,1.2,1.2,Conventional Steam Coal,BIT,ST,1,1935,1,St Clair,2002,42.8183,-82.4856,MISO
8723,City of Holland,1830,James De Young,Electric Utility,MI,3,,11.5,10.5,10.5,Conventional Steam Coal,BIT,ST,4,1951,6,Ottawa,2016,42.7956,-86.1133,MISO
8723,City of Holland,1830,James De Young,Electric Utility,MI,4,,22,20.5,20.5,Conventional Steam Coal,BIT,ST,5,1962,6,Ottawa,2017,42.7956,-86.1133,MISO
8723,City of Holland,1830,James De Young,Electric Utility,MI,5,,29.3,27,27,Conventional Steam Coal,BIT,ST,6,1969,6,Ottawa,2017,42.7956,-86.1133,MISO
5109,DTE Electric Company,6034,Belle River,Electric Utility,MI,ST1,,697.5,635,635,Conventional Steam Coal,RC,ST,8,1984, ,St Clair,2050,42.7756,-82.495,MISO
5109,DTE Electric Company,6034,Belle River,Electric Utility,MI,ST2,,697.5,635,635,Conventional Steam Coal,RC,ST,7,1985, ,St Clair,2050,42.7756,-82.495,MISO
5109,DTE Electric Company,1743,St Clair,Electric Utility,MI,4,,168.7,151,158,Conventional Steam Coal,RC,ST,10,1954,11,St Clair,2017,42.7642,-82.4719,MISO
20856,Wisconsin Power & Light Co,4054,Nelson Dewey Generating Station,Electric Utility,WI,1,,113.6,103.9,106,Conventional Steam Coal,SUB,ST,12,1959,12,Grant,2015,42.7225,-91.0085,MISO
20856,Wisconsin Power & Light Co,4054,Nelson Dewey Generating Station,Electric Utility,WI,2,,113.6,105.2,107.4,Conventional Steam Coal,SUB,ST,12,1962,12,Grant,2015,42.7225,-91.0085,MISO
56155,Lansing Board of Water and Light,1831,Eckert Station,Electric Utility,MI,2,,44,31.6,33.7,Conventional Steam Coal,SUB,ST,6,1958,3,Ingham,2014,42.71839,-84.55808,MISO
56155,Lansing Board of Water and Light,1831,Eckert Station,Electric Utility,MI,1,,44,32.9,35.8,Conventional Steam Coal,SUB,ST,6,1954,9,Ingham,2015,42.71839,-84.55808,MISO
56155,Lansing Board of Water and Light,1831,Eckert Station,Electric Utility,MI,3,,47,30.6,32.3,Conventional Steam Coal,SUB,ST,6,1960,12,Ingham,2015,42.71839,-84.55808,MISO
56155,Lansing Board of Water and Light,1831,Eckert Station,Electric Utility,MI,4,,80,64,66.8,Conventional Steam Coal,SUB,ST,12,1964,12,Ingham,2020,42.71839,-84.55808,MISO
56155,Lansing Board of Water and Light,1831,Eckert Station,Electric Utility,MI,5,,80,63.1,66.3,Conventional Steam Coal,SUB,ST,6,1968,12,Ingham,2020,42.71839,-84.55808,MISO
56155,Lansing Board of Water and Light,1831,Eckert Station,Electric Utility,MI,6,,80,62.8,64.1,Conventional Steam Coal,SUB,ST,8,1970,12,Ingham,2020,42.71839,-84.55808,MISO
56155,Lansing Board of Water and Light,1832,Erickson Station,Electric Utility,MI,1,,154.7,154.5,156.1,Conventional Steam Coal,SUB,ST,2,1973,12,Eaton,2025,42.692222,-84.65722,MISO
25,Greenidge Generation Holdings LLC,2527,Greenidge Generation LLC,IPP Non-CHP,NY,3,,50,52,48.9,Conventional Steam Coal,BIT,ST,4,1950,12,Yates,2009,42.6789,-76.9483,NYIS
109,Ag Processing Inc,10223,AG Processing Inc,Industrial CHP,IA,E.C.,,8.5,8.5,8.5,Conventional Steam Coal,SUB,ST,1,1982,10,Wright,2014,42.665941,-93.90261,MISO
56398,DTE Pontiac North LLC,10111,DTE Pontiac North LLC,IPP CHP,MI,GEN1,,28.9,19,26.9,Conventional Steam Coal,BIT,ST,10,1987,5,Oakland,2009,42.660324,-83.29831,MISO
22125,"Cayuga Operating Company, LLC",2535,Cayuga Operating Company,IPP Non-CHP,NY,1,,155.3,152,151.2,Conventional Steam Coal,BIT,ST,9,1955, ,Tompkins,2050,42.6028,-76.6336,NYIS
22125,"Cayuga Operating Company, LLC",2535,Cayuga Operating Company,IPP Non-CHP,NY,2,,167.2,150.2,158,Conventional Steam Coal,BIT,ST,10,1958, ,Tompkins,2050,42.6028,-76.6336,NYIS
9765,John Deere Dubuque Works,54414,John Deere Dubuque Works,Industrial Non-CHP,IA,GEN3,,3,1.5,1.5,Conventional Steam Coal,BIT,ST,11,1989,10,Dubuque,2009,42.5734,-90.6926,MISO
9765,John Deere Dubuque Works,54414,John Deere Dubuque Works,Industrial Non-CHP,IA,GEN2,,3.5,3.5,3.5,Conventional Steam Coal,BIT,ST,6,1949,11,Dubuque,2010,42.5734,-90.6926,MISO
9765,John Deere Dubuque Works,54414,John Deere Dubuque Works,Industrial Non-CHP,IA,GEN4,,7.5,7.5,7.5,Conventional Steam Coal,BIT,ST,2,1964,11,Dubuque,2010,42.5734,-90.6926,MISO
20847,Wisconsin Electric Power Co,6170,Pleasant Prairie,Electric Utility,WI,1,,616.6,594,594,Conventional Steam Coal,RC,ST,6,1980,4,Kenosha,2018,42.5381,-87.9033,MISO
20847,Wisconsin Electric Power Co,6170,Pleasant Prairie,Electric Utility,WI,2,,616.6,594,594,Conventional Steam Coal,RC,ST,7,1985,4,Kenosha,2018,42.5381,-87.9033,MISO
450,The Amalgamated Sugar Co,10504,Amalgamated Sugar Twin Falls,Industrial CHP,ID,1500,,1.5,1.2,1.2,Conventional Steam Coal,BIT,ST,12,1948, ,Twin Falls,2050,42.5328,-114.4328,IPCO
450,The Amalgamated Sugar Co,10504,Amalgamated Sugar Twin Falls,Industrial CHP,ID,2500,,2.5,2.3,2.3,Conventional Steam Coal,BIT,ST,12,1948, ,Twin Falls,2050,42.5328,-114.4328,IPCO
450,The Amalgamated Sugar Co,10504,Amalgamated Sugar Twin Falls,Industrial CHP,ID,4000,,6.2,5,5,Conventional Steam Coal,BIT,ST,9,1994, ,Twin Falls,2050,42.5328,-114.4328,IPCO
3203,Cedar Falls Utilities,1131,Streeter Station,Electric Utility,IA,6,,16.5,19.8,19.8,Conventional Steam Coal,BIT,ST,9,1963, ,Black Hawk,2050,42.5267,-92.4394,MISO
59928,Footprint Salem Harbor Development LP,1626,Salem Harbor,IPP Non-CHP,MA,1,,81.9,79.7,81.4,Conventional Steam Coal,BIT,ST,1,1952,6,Essex,2014,42.5256,-70.8772,ISNE
59928,Footprint Salem Harbor Development LP,1626,Salem Harbor,IPP Non-CHP,MA,2,,82,78,78.8,Conventional Steam Coal,BIT,ST,9,1952,6,Essex,2014,42.5256,-70.8772,ISNE
59928,Footprint Salem Harbor Development LP,1626,Salem Harbor,IPP Non-CHP,MA,3,,165.7,149.8,149.9,Conventional Steam Coal,BIT,ST,8,1958,6,Essex,2014,42.5256,-70.8772,ISNE
21223,University of Northern Iowa,50088,University of Northern Iowa,Commercial CHP,IA,GEN1,,7.5,7.5,7.5,Conventional Steam Coal,BIT,ST,11,1982, ,Black Hawk,2050,42.513608,-92.45912,MISO
